region,year,scenario,cs_weighted,cs_nocomm,cs_welfare_nav,cs_welfare_obj,obj_prem,obj_eoop,obj_risk,obj_insured,share_unins,unins_oop,unins_mort,unins_cat,producer_surplus,gov_subsidy,gov_csr,gov_penalty,gov_uc_raw,rs_unins,gov_uc,gov_total
8,2016,aligned,3874.5125467461357,3773.759944937379,187.2569389236014,-4733.805901634053,-846.5629033684452,-1525.5819775512343,-2361.6610207143735,-2473.444295128154,0.25685807833398755,142.3219404283566,9.355056601708929e-4,0.013326732978555914,1426.3762513102133,3488.5599327288037,186.1685148898533,173.73192545686922,589.593040629286,1.2041278430090023,589.793136355306,4090.789658517094
8,2016,baseline,3850.5108407891757,3751.7249848927354,182.58502231418277,-4783.651689618264,-869.7464314007051,-1524.0015948608093,-2389.9036633567503,-2492.464670569977,0.26021257340849113,144.04986782365702,9.483367554326411e-4,0.013524761975067339,1417.7688055725928,3454.98526651383,185.19997550221734,176.0741122638983,597.2929617825574,1.2037193254795229,597.2929617825574,4061.404091534707
8,2016,defund_0.50,3865.545502528827,3716.837700597728,181.64336811501084,-4795.206798735185,-878.619787603172,-1522.4015685684485,-2394.1854425635643,-2499.4375976060155,0.2607957043418085,144.13758630239093,9.501110728863281e-4,0.01359177074848082,1411.69586178037,3450.1719714450983,184.03043728799258,176.50096437807474,598.6314828144423,1.2037031741574595,598.6234504686358,4056.3248948236514
8,2016,endog_tau0.50,3854.976108437049,3804.9988046957733,185.34277384170935,-4751.3086588196065,-850.4284028705948,-1527.6795760754949,-2373.2006798735165,-2477.8954359565064,0.25813093617963456,143.39924592352713,9.412306799387589e-4,0.01332823159467212,1404.666342299915,3454.3376436906888,187.36356159808082,174.5499842414264,592.514763521443,1.2038654191568197,592.5866761831601,4059.737897230503
8,2016,flat_mandate,3833.766630999017,3744.7953350484186,182.60119600570036,-4806.043748351624,-870.8357719615894,-1521.5669622546359,-2413.6410141353995,-2489.265116777509,0.26272692881125187,145.4247503529306,9.592077215895037e-4,0.013669449361462065,1421.41608918803,3434.159042604975,184.79471213955844,177.8326065665865,603.0644230375497,1.2040177642276806,603.2139411084655,4044.3350892864123
8,2016,scale_0.50,3816.6204312614955,3753.4234993842515,181.85018818859044,-4818.832821875884,-867.7678343991302,-1509.8203612242028,-2441.2446262525514,-2468.943325533519,0.2668061851780196,147.75450226706275,9.727621819698444e-4,0.013849487349784377,1408.2061881202378,3425.4519573439097,184.7868402824384,180.65389981104215,612.4279641042303,1.2043080545417066,612.7274975031964,4042.3123953185027
8,2016,uniform_low,3832.2566480066516,3759.56992610182,183.77738017337595,-4792.265030260797,-861.0919031736805,-1512.749993060841,-2418.4231340262754,-2467.793953178217,0.2636813908494227,146.08121464242598,9.624179737904105e-4,0.013687394426796418,1406.7952535483896,3439.5143180794803,185.7719499774065,178.49546142921312,605.2552989441998,1.2043008931407755,605.5477233501364,4052.3385299778097
8,2016,uniform_low_k0.75,3816.835308851079,3759.56992610182,183.4090959119306,-4808.22094622751,-857.897646888482,-1508.948007927009,-2441.3752914120187,-2458.283154048628,0.26641766142103995,147.63745563007677,9.730999617291203e-4,0.013824437278886978,1400.638419651093,3427.138521882036,185.26807928219242,180.39082940661376,611.5361451483301,1.2045705208015702,611.9685854149228,4043.9843571725373
8,2016,uniform_low_k1.25,3845.7674864257624,3759.56992610182,184.0931149788163,-4778.498082958986,-863.8566952207698,-1516.0374973032356,-2398.6038904349803,-2476.019139962022,0.2613168661709357,144.73694466913068,9.531949626444654e-4,0.013568877981429023,1411.7468348396983,3450.198039912962,186.20610624927514,176.85753471150176,599.8277597214721,1.2040683141606854,600.0016649619704,4059.548276412706
8,2016,zero_tau0.00,3539.9818086147834,3539.9818086147834,172.44101941998875,-5177.7124377551345,-816.1022150710572,-1440.8857300196305,-2920.724492664447,-2300.1996563742932,0.32252027929612115,179.1747214734641,0.0011945372768757975,0.016741519543949594,1308.0959334167628,3230.2824551799968,169.6692366867914,219.2833591453774,740.3143143021994,1.2092735188606816,743.7302674878279,3924.398600209239
8,2016,zero_tau0.50,3693.6394770748775,3693.6394770748775,180.67837508632,-4931.429619557414,-822.8356537692064,-1489.4652421266107,-2619.1287236615976,-2386.77477626963,0.2870639685656424,159.72870268833154,0.0010550356001387561,0.014819173997535238,1356.1145269304222,3349.542141874471,178.56303832642976,194.61538330807963,658.9277595608779,1.2064733415444642,660.435334954123,3993.925131846944
8,2016,zero_tau1.00,3876.0231431212837,3876.0231431212837,189.10615074073692,-4705.995357553804,-828.2630117502757,-1531.5858027671914,-2346.146543036337,-2461.7651387944793,0.25483236883522836,142.06887060210983,9.293345673286656e-4,0.013068871134429956,1390.9023361393338,3454.286787879464,189.9288824642922,172.1681988965717,584.9432190992343,1.2039470183419343,585.0538656536974,4057.1013371008817
9,2016,aligned,4728.293777109099,4523.999567964483,193.48367605917434,-4870.395162686844,-799.9716360431734,-1508.3433762301795,-2562.0801504134906,-2388.9056476658834,0.27021783997200255,151.28673456495704,0.001033837442478582,0.01453336176402665,1474.3478516122632,3458.853182617017,250.84765874991024,181.84812040511292,620.259089901825,1.3476962286833964,620.4850526284271,4148.337773590241
9,2016,baseline,4727.370596020708,4533.749668138961,194.74030549870167,-4866.813600676642,-801.7471813693691,-1506.5862747541505,-2558.4801445531225,-2388.9560975626882,0.27050980748097214,151.40362228638784,0.0010318038610100395,0.01453677221823822,1489.799342165182,3472.6339883015035,247.08192083801455,181.98484182181522,620.929273267265,1.3472054366600033,620.929273267265,4158.660340584967
9,2016,defund_0.50,4732.239303400215,4506.414045239043,194.48995661249393,-4877.91484791827,-807.5185724714739,-1505.3185072413257,-2565.0777682054713,-2393.175565606086,0.27144512916491814,151.67146592777797,0.0010344351752862209,0.01462660188482022,1484.4697358483313,3466.5512884939017,245.0877736827415,182.66411042802304,623.0762143297422,1.3468330215803037,622.903974096958,4151.878925845578
9,2016,endog_tau0.50,4744.989504644462,4615.5363980234615,196.38505146960108,-4835.427481794921,-784.2263932854908,-1507.6771541075236,-2543.5239344019064,-2372.6187104565065,0.26845742433979425,150.7882082236557,0.0010260595506838004,0.014341854906897614,1470.3708735741254,3460.7271611335464,250.69339364925153,180.48827939962132,616.2182249537684,1.3480554033612464,616.6070037974824,4147.539279180659
9,2016,flat_mandate,4728.110372741124,4534.720812384939,194.98694398049733,-4871.137981552788,-802.3818343342386,-1507.228231656663,-2561.527915561887,-2390.9825677057183,0.2700439782863366,151.18629083682845,0.0010332814624821889,0.01452927847410127,1503.40797331791,3480.354747705501,247.02041299274035,181.71136397981422,619.86000710651,1.3475718244861592,620.0285850786178,4165.692381797045
9,2016,scale_0.50,4675.226096113061,4537.156699992195,193.88773439609938,-4895.416526192333,-805.3810003377473,-1491.7822747066666,-2598.253251147919,-2371.2995885415803,0.2756767076282841,154.37026116127515,0.001051042814271628,0.01479152463921249,1497.0980328679977,3451.0962556056197,246.19767172679616,185.50745398241932,632.7893961344946,1.347496310493189,632.9260210858527,4144.712494435849
9,2016,uniform_low,4673.539626264679,4523.554890200128,191.30926516648748,-4909.5868170921785,-812.2481533448365,-1492.2494323531125,-2605.0892313942295,-2378.75466715268,0.27531138932946575,154.1779377378942,0.001054658792049265,0.014799994937462134,1476.4159648261268,3430.7186719620468,248.30203340965193,185.35939158908008,631.95084307829,1.347508246500213,632.0928859535676,4125.754199736187
9,2016,uniform_low_k0.75,4642.372898248591,4523.554890200128,190.91901208208247,-4926.411967793127,-809.2218882949084,-1488.4106052551813,-2628.779474243037,-2369.3666712593754,0.2780266990825601,155.75557415016982,0.001065714523022265,0.01493797155635646,1474.318122226836,3418.2283382743112,247.663261734148,187.21513920609135,638.1835757373563,1.347607071082802,638.3738336483668,4117.050294450734
9,2016,uniform_low_k1.25,4700.395791045613,4523.554890200128,191.63989167815623,-4895.248541760095,-814.8319459706378,-1495.5275057968572,-2584.8890899926,-2386.768892665281,0.2729947024553978,152.8326338450894,0.0010452327304326019,0.014682150187152689,1477.5104999046346,3441.3683475900075,248.84586926366507,183.7760341639435,626.6331109394876,1.3474251906544907,626.7353263295533,4133.173509019282
9,2016,zero_tau0.00,4119.147455560329,4119.147455560329,182.22130783373393,-5265.722362311573,-755.9942512054375,-1425.3059451767945,-3084.4221659293416,-2208.770588395257,0.32962246503743126,185.39818216848556,0.0012765004165231338,0.017636373887932526,1399.294583507173,3234.2799476915065,226.9103057137957,222.54360564837083,756.6166993137705,1.3484627223460504,757.3228153373443,3995.9694630942754
9,2016,zero_tau0.50,4329.381167072787,4329.381167072787,187.92198010959982,-5056.269816111188,-772.83042866379,-1468.8572200736644,-2814.5821673737346,-2296.2855202020946,0.2987907815438652,168.13563431622651,0.0011515898208638038,0.015950427244353475,1426.370174580558,3319.887203377717,239.24039764196243,201.33709712295138,685.8455320738806,1.348338577309287,686.4223998851102,4044.2129037818377
9,2016,zero_tau1.00,4697.079978483313,4697.079978483313,195.3708454367237,-4839.310867078756,-776.5465920427175,-1511.3021700245688,-2551.4621050114697,-2368.309573152682,0.26869252160908924,151.35661605769835,0.001030149049370717,0.014292120558979675,1439.2195697278926,3412.162034547559,254.08044297107972,180.59927027855628,616.7578681479646,1.3486067511025324,617.3993974089524,4103.042604649035
10,2016,aligned,3589.4246586650656,3479.195320233105,199.8477958257129,-4058.4772971133307,-457.2165531371004,-1322.2463334818233,-2279.014410494407,-1847.2877483251996,0.2463116396052121,129.94900558954876,9.11516115115751e-4,0.014983934396960987,670.6234802283186,3030.680018846206,301.71618474722106,166.9749996216442,565.3847037989219,1.3281777167527515,565.410595187861,3730.831799159644
10,2016,baseline,3571.3720029865362,3460.7431033271673,195.70476533643364,-4105.733222244487,-474.7999525230842,-1328.8615959886733,-2302.0716737327293,-1871.4929423346437,0.24887716034001445,131.1850275053039,9.209552940713715e-4,0.015164420375285589,669.8347986205322,3006.441359613803,299.494481061541,168.725539749509,571.2736101577975,1.3281168965874819,571.2736101577975,3708.4839110836324
10,2016,defund_0.50,3562.456126986961,3413.7785338483086,194.82337309709456,-4123.110254435371,-478.87190190808946,-1328.3526791737324,-2315.885673353549,-1874.3398756295544,0.25052806583445425,131.9404076428389,9.268332682229818e-4,0.015292505698162954,663.1855722586439,2998.766842864098,297.20002109653836,169.841174252083,575.0631051060263,1.328366967687046,575.1713837247098,3701.2970734332634
10,2016,endog_tau0.50,3587.782901022037,3520.8961157114254,198.06919572559931,-4067.553302200419,-462.09593988957755,-1332.0994625217259,-2273.357899789115,-1864.0174432858703,0.24535342051298567,129.57940577266766,9.085389814535694e-4,0.014895955148680395,660.111544149441,3009.026904994632,302.8920781028394,166.32023421404517,563.1852039356543,1.3275249823881388,562.9342039521995,3708.532952835625
10,2016,flat_mandate,3562.046339564674,3454.5611788349806,195.07358747735998,-4119.091843995078,-477.2745153442601,-1327.042694803903,-2314.7746338469146,-1871.1504665547168,0.2500534076713617,131.80150731177963,9.268691546679649e-4,0.015246163873144864,668.0917082955531,2994.0338754828485,299.46050148637755,169.5592011363864,573.9735728964401,1.3283556411167687,574.0767513522195,3698.0119271850594
10,2016,scale_0.50,3532.458598293576,3463.9730158155367,195.24515611690126,-4143.292847671537,-471.4975690005532,-1317.2928373156687,-2354.502441355316,-1850.331536969785,0.25521587585844857,134.59575998843232,9.453667501221946e-4,0.015539046556351044,664.768760278778,2980.9317907905643,298.2904866326382,173.04161354788062,585.8235226247831,1.3293209934303942,586.3546417272572,3692.535305602579
10,2016,uniform_low,3543.2779129618352,3468.66437014788,196.18931240154043,-4123.933009183,-467.9595751048563,-1317.8550163935333,-2338.11841768461,-1848.8966253531557,0.25296892968410417,133.44419662893094,9.381798954340793e-4,0.015403581005189328,660.7917264064682,2989.1720498914156,299.04950898124696,171.53064337089842,580.6658735617101,1.3290529258897483,581.0751148520487,3697.766030353813
10,2016,uniform_low_k0.75,3527.1139409096736,3468.66437014788,195.79364005572072,-4140.43278127627,-466.1496303020917,-1314.9230604760678,-2359.3600904981117,-1842.0805340660186,0.2554422455653499,134.77976230677123,9.47903792505862e-4,0.01555086860387067,659.8793947228095,2979.7667276548314,298.36375739462846,173.2133464761135,586.3431325380238,1.329512162975152,586.9591211355439,3691.87625970889
10,2016,uniform_low_k1.25,3557.732383401944,3468.66437014788,196.53700764287368,-4109.3652674629675,-469.56188871384734,-1320.448500000931,-2319.3548787481886,-1854.925829717212,0.2507830191439192,132.26415285698477,9.295910015583807e-4,0.01527334448849777,661.2479497612022,2997.4783187916773,299.65380946994406,170.04335941200858,575.6483259327214,1.3286440709323786,575.8768201487759,3702.9655889983887
10,2016,zero_tau0.00,3219.7854746093003,3219.7854746093003,185.13247480296653,-4518.412218520717,-425.9693053965357,-1266.1926878539261,-2826.2502252702548,-1712.8900505903619,0.30914773007988006,163.4987606986316,0.0011593025779415077,0.018816604894585875,638.7011717203293,2828.3808522238382,274.4939825947429,209.69285651763792,709.6189123724362,1.338354910517275,715.0891298874612,3608.271108188404
10,2016,zero_tau0.50,3363.382834480752,3363.382834480752,192.37905178512597,-4265.275414298525,-441.5534869786898,-1304.200421843508,-2519.521505476327,-1794.443605581116,0.27359260073609915,144.73066184734387,0.0010200149341794958,0.016607664975998644,654.6966903479414,2924.182228210773,287.96923951406086,185.52620848415947,628.005528998488,1.3325928332883972,630.1219940497531,3656.7472532904276
10,2016,zero_tau1.00,3615.0702009327642,3615.0702009327642,201.28028617355054,-4018.2145922758395,-449.0877132737285,-1333.5408702772029,-2235.586008724908,-1854.9113125482365,0.24081437670403202,127.43335797388184,0.00089215563931985395,0.01456574396399859,650.958950783602,3011.3843243448755,307.1450939210176,163.21675954159534,552.7662649704927,1.326761194870112,552.2020178197711,3707.514676544069
11,2016,aligned,3372.4502676761635,3268.141851238783,161.2688560814203,-4284.873309116248,-603.360866258354,-1267.9136524673365,-2413.598790390557,-1919.6641920037418,0.2568507766336218,132.56883063771662,9.79294819391658e-4,0.016248365326504297,416.855366044163,2427.552907520678,297.6594848739034,175.379929862272,589.5762802776228,1.2570653398604874,589.6455115199944,3139.477974052304
11,2016,baseline,3361.8642513842483,3266.1118800854706,160.36092400748782,-4295.910612236746,-606.531353253018,-1269.0453134150941,-2420.333945568634,-1923.7181775112647,0.25853166283526147,133.25901883592536,9.81455043214604e-4,0.016351379234904,416.83668737371283,2418.5123282020895,293.88235235714365,176.50091905924043,593.4345930587684,1.2569177457662044,593.4345930587684,3129.328354558761
11,2016,defund_0.50,3341.7193061811536,3192.0981396950738,159.34123905995096,-4313.842144317019,-611.2396180480584,-1267.9596346814976,-2434.6428915874626,-1926.5841504113937,0.2604086971622426,134.09172562619335,9.87421730673991e-4,0.016493845773874753,412.7324634830466,2412.1191074695225,290.76180302877754,177.78093552725113,597.743145016287,1.257095687949991,597.8277676743138,3122.9277426453627
11,2016,endog_tau0.50,3358.4074127263425,3308.5020799648773,160.77821176817193,-4283.625050988041,-603.696402210437,-1271.337484522102,-2408.5911642555025,-1923.756937303069,0.25647177979668384,132.45297029828205,9.770637917842784e-4,0.016184588703442047,397.03790475979565,2393.9663663429596,297.4385854929681,175.13465926133162,588.7063294513592,1.2563862346793944,588.457384011586,3104.727676586182
11,2016,flat_mandate,3361.836627376316,3259.6510217570612,159.70776161052356,-4308.2832566245725,-612.5293397330906,-1272.0433069821966,-2423.710609909285,-1933.8546019031867,0.25769010502935213,132.93533981008872,9.831904990417442e-4,0.016321552613655053,420.2362362044592,2418.3652633333977,293.7930377104933,175.96582442172448,591.5028779697602,1.2571111556608667,591.5938962640805,3127.7863728862467
11,2016,scale_0.50,3333.1655790892246,3268.9678925763938,160.15431407885887,-4326.659804398822,-601.0735151012303,-1259.621119248763,-2465.965170048829,-1903.71472234762,0.26385221471838166,136.0621468141578,0.0010026506431578424,0.016680654688026354,407.87048188255693,2401.9581060087253,293.65957092347105,180.1436451011402,605.6474087231284,1.2580517406412417,606.1938255908074,3121.6678574218636
11,2016,uniform_low,3360.8604636369937,3284.5909021702187,162.51212638673508,-4284.243107273197,-589.9772533113161,-1264.4523400294272,-2429.813513932453,-1901.2215511721145,0.25879488002413653,133.5860308433991,9.866809065838971e-4,0.016366095740399843,407.73555578673387,2429.4768279688183,295.9878485519587,176.7012535633071,594.0387828266797,1.257586801644836,594.354988991422,3143.118411948892
11,2016,uniform_low_k0.75,3344.6479670750546,3284.5909021702187,162.177371166346,-4303.029801307942,-587.4991049506617,-1261.2549855380717,-2454.2757108192086,-1893.3070449044542,0.26157938969016115,135.04678163992577,9.97842155501533e-4,0.01653966529792221,408.33029789609196,2420.650748566568,295.2181784012862,178.60791092417037,600.4303572373485,1.2581128460477182,601.0012573550221,3138.262273398706
11,2016,uniform_low_k1.25,3375.100618296637,3284.5909021702187,162.80015324310588,-4267.973029243596,-592.1290785047114,-1267.227088356075,-2408.61686238281,-1908.0897003245755,0.2563808740235655,132.319887325086,9.770101756381884e-4,0.01621555528347389,406.74137328096106,2437.1229426742093,296.65276891142037,175.04826397935398,588.4976639831316,1.2571270188515091,588.595647102752,3147.323094709028
11,2016,zero_tau0.00,3045.1923615699834,3045.1923615699834,154.11994636612386,-4703.672931926491,-531.5426003420633,-1204.2626856290804,-2967.867645955348,-1737.001685138821,0.31977003446061286,165.31007907058313,0.0012304131914871038,0.020219917277935213,382.05702930172004,2271.2916962755985,270.226053399959,218.41363017902006,734.0013915179143,1.2679938459584374,740.4694941293028,3063.5736136258406
11,2016,zero_tau0.50,3189.606404920425,3189.606404920425,158.2698379224648,-4461.437769875227,-564.1456441733471,-1241.8128563817977,-2655.479269320082,-1833.9555705929452,0.28408205538216846,146.94800083942073,0.0010891075795351473,0.01792231337354689,392.2246919675647,2337.279066084933,284.00939144587414,194.03427524374166,652.0830643418672,1.2617936289801903,654.6126498125623,3081.8668320996276
11,2016,zero_tau1.00,3412.0966262481834,3412.0966262481834,166.4388181555935,-4200.457229320546,-577.0884877224711,-1275.232197096577,-2348.136544501498,-1904.9992313337498,0.24923586050162605,129.01921741251067,9.507613233279086e-4,0.015668178727134843,390.8123275922714,2415.846821692363,303.65851983400955,170.18526902779013,572.0969719158959,1.2553710915140595,571.3929988697412,3120.7130713683237
12,2016,aligned,4803.177569699032,4622.984627180947,250.324305634177,-4267.9179396527625,-619.2160935698433,-1427.457060203873,-2221.2447858790456,-2136.1671923752083,0.236169419910855,129.4837787974354,8.828088483350971e-4,0.01331838267823949,920.2989456842065,2994.5601039297057,250.2940467584383,159.8818629141275,542.1042129258616,1.3642212492204946,542.2744229115093,3627.2467106855256
12,2016,baseline,4792.2257852366665,4620.143398525566,250.08415912627254,-4272.255345416053,-619.7855907435808,-1426.7381192553787,-2225.731635417094,-2135.540726488508,0.2375386892301454,130.10961178156467,8.842408532587448e-4,0.013387366252258781,912.0624754345054,2983.92412306102,247.5058728404346,160.77871897073763,545.2472390928294,1.3637930452163236,545.2472390928294,3615.898516023546
12,2016,defund_0.50,4794.231162397309,4591.782908911081,249.6193169914886,-4284.887956933841,-623.0933137245346,-1424.9897210719332,-2236.804922137373,-2136.2697029008505,0.23904803328269567,130.7737797361995,8.88939607283342e-4,0.013500721929258908,906.4977169319412,2977.371674399309,245.65021633255583,161.81359816440659,548.7117933520174,1.3636220391475253,548.6429903565677,3609.8512829240262
12,2016,endog_tau0.50,4797.559175316909,4687.616995018759,249.54092408542698,-4270.2210035165845,-619.4411310271198,-1429.9529221191942,-2220.82695037027,-2138.568132319592,0.2364229197065023,129.76812291452893,8.827126074970661e-4,0.013283083884662024,893.252991156817,2951.404285077172,250.5109553433531,160.02244389727994,542.6860973512378,1.3641676288824272,542.8351532131974,3584.7279497364425
12,2016,flat_mandate,4789.331965847169,4613.8354346696015,249.61505479904315,-4289.85696764124,-625.2039958536075,-1430.0194601600033,-2234.6335116276286,-2145.168000900947,0.23749238146330592,130.13772082982985,8.882166679208154e-4,0.013409600505030646,919.384123624183,2981.7242421623396,246.9300438468236,160.79679360023823,545.1409440631667,1.364069764464543,545.2515554148991,3613.109047823824
12,2016,scale_0.50,4737.122132385511,4622.515153772894,249.57133277928023,-4297.636040042216,-615.8720501354823,-1416.6255595960545,-2265.1384303106797,-2116.260749931552,0.24240402737135405,132.87801044360117,9.028489344370129e-4,0.013643934040779229,906.3761094281301,2966.2530211898193,247.22435275510026,164.0810875713389,556.4151553482604,1.3644205474577478,556.6711705540631,3606.0674569276443
12,2016,uniform_low,4756.125474540546,4640.659117660075,250.83335803593678,-4275.359329273073,-606.2689204738716,-1418.5020895960006,-2250.588319203201,-2110.4387862310123,0.2397253023543271,131.54254970158146,8.966918105886844e-4,0.013500064872109042,907.7590999534923,2989.923715880446,249.05439006154066,162.28800546317308,550.2663994358803,1.3645777649753115,550.583019994886,3627.2731204736992
12,2016,uniform_low_k0.75,4730.778992384586,4640.659117660075,250.38058746350285,-4289.661914208234,-604.4510110036994,-1415.7927930513213,-2269.4181101532126,-2103.991409492933,0.24190405267928436,132.7788529330796,9.05395497228201e-4,0.01361803992626758,907.6180545438398,2981.5786654969806,248.56039150365308,163.76872530635453,555.2675114787467,1.364747573098877,555.6561469273887,3622.026478621668
12,2016,uniform_low_k1.25,4779.084496605341,4640.659117660075,251.23789523009867,-4262.538538330448,-607.9019806875892,-1420.9345531097165,-2233.702004533143,-2116.2271239875695,0.23777034130274752,130.43367917722645,8.888871897551414e-4,0.013394125182890978,907.51228725539,2997.4069718970673,249.4968421272213,160.95933001434975,545.7789741690219,1.3644253458546114,546.0320157833207,3631.97649979326
12,2016,zero_tau0.00,4230.174232619374,4230.174232619374,239.2572183875372,-4624.63263863945,-555.562260675931,-1373.4843435544751,-2695.586034409044,-1975.128630196692,0.2905059849984395,160.06989755690833,0.0010998665158921204,0.016312816427219042,870.2559421196121,2839.113013238065,229.91514950026655,196.82597503110222,666.8285775833112,1.3673487243148725,668.5671320098386,3540.769319717068
12,2016,zero_tau0.50,4438.972240333083,4438.972240333083,245.2385368659864,-4423.111297640617,-581.9674429471273,-1407.098563696409,-2434.0452909970804,-2059.634948784524,0.26042850714142424,143.391886550253,9.801517192627493e-4,0.014602079278008787,882.9635151600437,2896.5922834651583,240.18988349339764,176.35458238207397,597.7886169202125,1.365880467937366,598.7035926533097,3559.1311772297913
12,2016,zero_tau1.00,4836.284873237972,4836.284873237972,255.10864947054858,-4196.9217386495575,-588.8997470859573,-1434.4655368737167,-2173.556454689884,-2116.1236039052123,0.23062879515565046,126.96616912041108,8.619493247275092e-4,0.012888778543301019,882.6327275201961,2971.979965607945,255.69022122610173,156.0266305921582,529.3862411276016,1.3647575025277363,529.7606164278773,3601.4041726697656
13,2016,aligned,2865.00077538942,2697.6679715243818,153.9686570178747,-3938.777857628347,-208.2519937565284,-1233.1567441054578,-2497.3691197663607,-1480.0247637591392,0.2617779836710272,136.7469151420898,0.0010192563294834324,0.017084509644003282,865.37691605315365,3652.9511931668767,259.97184015566995,178.8961047897672,600.8862106400873,1.2604155923613531,600.5624044075547,4334.589332940334
13,2016,baseline,2820.344116503248,2684.379153122256,150.03496581700574,-4002.7213185725486,-217.38062700540942,-1236.983813100448,-2548.3568784666913,-1490.521711818858,0.26720682562164355,139.53676377889676,0.001041601065004291,0.01745365002028997,871.8604453619878,3611.6188355453814,254.42607370646482,182.6344151201516,613.347595750186,1.261095172737002,613.347595750186,4296.75808988188
13,2016,defund_0.50,2815.991573409219,2659.154770846762,149.07603264024817,-4032.565967083237,-220.32503901305205,-1235.1910694633793,-2577.049858606805,-1489.7719299541327,0.27037894043912,141.08259618513594,0.0010542756534555333,0.017688707893122876,866.5387494890522,3595.5753714040457,252.20300187918247,184.81509591359378,620.6288805460229,1.2613478174690957,620.7532158227292,4283.7164931923635
13,2016,endog_tau0.50,2859.5133287624167,2764.0309860219863,151.83430266233125,-3956.440699956459,-207.92149511288568,-1241.0787157655616,-2507.4404890780115,-1487.656692971896,0.2626946560231968,137.33704533859813,0.0010235867543356254,0.017126863067699734,873.986027496875,3621.4786685204817,259.8382209496126,179.5255211418927,602.9903439532461,1.2604395949850666,602.6768806535099,4304.468248981711
13,2016,flat_mandate,2803.7578977237895,2676.422055918126,148.38795187912245,-4032.1741666217567,-225.87660655993773,-1235.9947055194373,-2570.3028545423813,-1496.6963490390635,0.26939015513367226,140.6667383846934,0.001051477867171371,0.01760603912552809,872.9142307009789,3595.93544829825,254.0488983418083,184.15875792612738,618.3592188770198,1.2613693055098891,618.4936357957233,4284.319224509653
13,2016,scale_0.50,2775.290269995758,2685.2246942189913,148.8453478712605,-4036.217632920761,-217.76920660301167,-1228.3780394104103,-2590.0703869073395,-1477.4065293158048,0.2720117127774318,142.0787410034402,0.0010610888694045566,0.017760174677673587,874.9333618181288,3589.6859830995454,253.5345509212039,185.93551813957617,624.3767525765412,1.2621038531811772,624.8761570891719,4282.161172970345
13,2016,uniform_low,2807.2818410641275,2688.5972546370076,151.08751271346597,-4004.7897280994266,-216.31120320628455,-1231.9792569469441,-2556.499267946198,-1482.958890956683,0.26808774813271424,140.03418759885912,0.0010457295818067393,0.017506912243779673,860.2666933787438,3607.8040958545425,258.11054940926226,183.24437712210243,615.3696687378442,1.261506822390603,615.5705391530586,4298.240807294761
13,2016,uniform_low_k0.75,2782.998585618489,2688.5972546370076,150.80765347089206,-4022.758940730092,-215.25577661219896,-1229.29155969683,-2578.211604421063,-1477.2765654991113,0.27048008049603,141.30363824223562,0.0010556521651313387,0.017660696467261604,858.7744538657482,3596.6705794462932,257.52304167763646,184.883675376733,620.8610378294138,1.2620272446118732,621.3199144662249,4290.629860213422
13,2016,uniform_low_k1.25,2827.9162383926123,2688.5972546370076,151.32178012417842,-3989.6630606502295,-217.20273714600657,-1234.245656387128,-2538.214667117095,-1487.7511142500568,0.2660719977893588,138.96472623235812,0.001037374053588772,0.017377281705135948,860.8503168611146,3617.178685709664,258.604300334693,181.86309918889776,610.7427074921749,1.261064246122753,610.7277298723027,4304.647616727762
13,2016,zero_tau0.00,2322.0544728433406,2322.0544728433406,140.89778170263074,-4436.423108558463,-195.34055711592987,-1203.2351911282033,-3037.84736031433,-1398.1232036265503,0.3201371406683614,167.4242246940298,0.0012624188119138766,0.020907328408809833,813.9261515964596,3424.012093717599,239.63586178653043,218.9028039729782,734.844048547291,1.2709563795707004,740.5902041982638,4185.335355729415
13,2016,zero_tau0.50,2504.753468183932,2504.753468183932,147.904909081323,-4158.552369442827,-193.87049542161913,-1228.3966826587398,-2736.285191362468,-1444.9262891543892,0.2874334073078888,150.38067840287508,0.001126260160174259,0.018739220997832703,845.7874730619369,3530.2309608131955,251.2952347759022,196.47161070481155,659.7757706990911,1.2654071805352005,662.031713255863,4247.08629814015
13,2016,zero_tau1.00,2920.3154108700114,2920.3154108700114,156.26310474070405,-3888.0217576243754,-190.86056918324326,-1240.5076468496973,-2456.6535415914345,-1472.5078757603296,0.25722633503718356,134.6341338288957,0.001001415611916876,0.01673528453990024,857.7477144315632,3629.002073891753,265.9887846627875,175.75355806298006,590.438338510426,1.259564793976393,589.7218229672379,4308.959123458798
14,2016,aligned,3821.8760090891387,3727.4067655016656,210.66385339298108,-3856.1946507036173,-357.3328483792439,-1303.5459303562682,-2195.3158719681055,-1729.3515925228996,0.2309236132686698,121.06883035023296,8.797847726500386e-4,0.014586666286999093,519.9748460138069,2903.8866101162885,327.83990691518903,153.0632746160461,530.0629677807599,1.358057382678098,530.1498786737026,3608.8131210891343
14,2016,baseline,3795.681440841678,3704.761672965753,206.12216681550694,-3899.7970122337447,-377.27329129152344,-1305.5119909988337,-2217.0117299433878,-1750.6200614337347,0.2340052074303096,122.48387735187136,8.884704096773382e-4,0.014792251993338569,509.1462804509667,2865.5888152575303,323.08389897546175,155.12192532373393,537.1364711080884,1.3578347475619847,537.1364711080884,3570.687260017346
